key,time,volume,price,midpoint,vwap,market_vwap,twap,market_twap
7.0,2021-01-04 13:56:56.059185328,1.0,58.08,58.075,57.99851851851852,57.99433017476171,1.0,1.0
7.0,2021-01-04 13:57:56.120649160,1.0,58.15,58.144999999999996,58.003928571428574,58.013105536539264,1.0,1.0
7.0,2021-01-04 13:59:00.597872410,2.0,58.13,58.120000000000005,58.01233333333334,58.01758732793804,1.0,1.0
7.0,2021-01-04 14:00:00.071937872,1.0,58.09,58.085,58.01483870967742,58.0185853914153,1.0,1.0
7.0,2021-01-04 14:02:03.708283105,1.0,58.07,58.065,58.0165625,58.026417792992184,1.0,1.0
7.0,2021-01-04 14:04:04.785958311,1.0,58.1,58.09,58.019090909090906,58.027868896526556,1.0,1.0
7.0,2021-01-04 14:06:07.907243811,1.0,58.09,58.085,58.02117647058823,58.03190235480482,1.0,1.0
7.0,2021-01-04 14:08:12.116969880,1.0,58.03,58.03,58.021428571428565,58.03249794992583,1.0,1.0
7.0,2021-01-04 14:10:11.120146905,1.0,57.98,57.974999999999994,58.020277777777764,58.030547408280874,1.0,1.0
7.0,2021-01-04 14:12:12.974031588,1.0,57.97,57.96,58.0189189189189,58.03025543037702,1.0,1.0
7.0,2021-01-04 14:14:13.198817590,1.0,58.0,57.995000000000005,58.01842105263156,58.01577410752474,1.0,1.0
7.0,2021-01-04 14:16:14.247506633,1.0,57.85,57.845,58.014102564102544,58.0065103097593,1.0,1.0
7.0,2021-01-04 14:18:17.505425129,1.0,57.83,57.82,58.00949999999998,57.9956322353275,1.0,1.0
7.0,2021-01-04 14:20:18.627136214,1.0,57.75,57.785,58.0031707317073,57.98455150183752,1.0,1.0
7.0,2021-01-04 14:20:18.627136214,2.0,57.75,57.785,57.99139534883719,57.98455150183752,1.0,1.0
7.0,2021-01-04 14:26:31.702322290,1.0,57.71,57.705,57.984999999999985,57.93618044817512,1.0,1.0
7.0,2021-01-04 14:28:34.700753584,1.0,57.68,57.675,57.9782222222222,57.92409056644828,1.0,1.0
8.0,2021-01-04 14:32:36.154051625,12.0,57.62,57.61,57.62,57.616595563139946,1.0,1.0
8.0,2021-01-04 14:34:36.000376443,12.0,57.58,57.57,57.6,57.61376241654453,1.0,1.0
8.0,2021-01-04 14:36:36.302809155,12.0,57.54,57.54,57.580000000000005,57.59234935374576,1.0,1.0
8.0,2021-01-04 14:38:37.245429609,12.0,57.54,57.535,57.57,57.579097323556034,1.0,1.0
8.0,2021-01-04 14:40:37.321718002,12.0,57.65,57.644999999999996,57.586,57.58975535778423,1.0,1.0
8.0,2021-01-04 14:42:37.712588542,12.0,57.68,57.67,57.60166666666666,57.596586968946454,1.0,1.0
8.0,2021-01-04 14:44:38.927878737,12.0,57.8,57.795,57.63,57.61651676753147,1.0,1.0
8.0,2021-01-04 14:46:38.470031385,12.0,57.8,57.795,57.651250000000005,57.645875201566916,1.0,1.0
8.0,2021-01-04 14:47:37.941599673,12.0,57.76,57.795,57.663333333333334,57.652374152289795,1.0,1.0
8.0,2021-01-04 14:50:39.151937804,12.0,57.65,57.644999999999996,57.662000000000006,57.6702211341322,1.0,1.0
8.0,2021-01-04 14:52:39.261346880,12.0,57.61,57.605000000000004,57.657272727272726,57.66353953615776,1.0,1.0
8.0,2021-01-04 14:54:39.647978325,12.0,57.6,57.595,57.6525,57.65931229907174,1.0,1.0
8.0,2021-01-04 14:56:39.881802453,12.0,57.67,57.665,57.65384615384615,57.65908989748319,1.0,1.0
8.0,2021-01-04 14:59:40.005301168,11.0,57.6,57.595,57.65029940119761,57.657429183623925,1.0,1.0
8.0,2021-01-04 15:00:41.051467285,11.0,57.66,57.65,57.6508988764045,57.6562137318985,1.0,1.0
