,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
32,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,69.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,8.0,4.0
33,4552.0,299.0,60.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,38.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,8.0,4.0
34,335.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0,4.0
35,1135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,50.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,8.0,4.0
36,2451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8.0,4.0
37,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,8.0,4.0
38,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,8.0,4.0
39,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,8.0,4.0
40,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8.0,4.0
41,2463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,4.0
42,2935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,8.0,4.0
43,843.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,4.0
44,1911.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8.0,4.0
